imdb_id,tvdb_id,item_type,title,year,genres,runtime,actors,rating,rating_votecount,pg_rating,banner_url,season_count
tt26689977,427882,series,Numbers,2023,"Action,Drama,Thriller",60,"Kim Myung-soo,Choi Min-soo,Sung-yeol Lee",7.1,410,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/427882/backgrounds/6495a381a31c4.jpg,1
tt26691813,432814,series,Intimate,2023,Comedy,30,"Bruno Alexander,Emil Belton,Oskar Belton",7.6,303,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/432814/backgrounds/64227ff5ea313.jpg,1
tt26693803,419620,series,King the Land,2023,"Comedy,Drama,Romance",60,"Lee Jun-ho,Ahn Se-ha,Ahn Se-ha",5.3,135399,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/419620/backgrounds/64845749c8d3b.jpg,1
tt26699386,424278,series,THE IDOLM@STER CINDERELLA GIRLS U149,2023,"Animation,Comedy,Drama",24,Yûki Yonai,7.4,42,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/424278/backgrounds/64628712d2c8d.jpg,1
tt26708692,434747,series,Barney's World,2024,"Adventure,Animation,Comedy",12,"Jonathan Langdon,Jayd Deroché,Jonathan Tan",6.0,14,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/434747/backgrounds/67257acdb2ac3.jpg,1
tt26733317,350129,movie,Jigra,2024,Action,153,"Vedang Raina,Yuvraj Vijan,Dheer Hira",8.0,10882,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/350129/backgrounds/65bf2b682e6cb.jpg,MOVIE
tt26738706,431155,series,Until I Kill You,2024,Crime,45,"Shaun Evans,Cory English,Mitchell Mullen",7.3,687,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/431155/backgrounds/6728c4dc1e9f2.jpg,1
tt26743760,431162,series,The Apothecary Diaries,2023,"Animation,Drama,History",23,"Takeo Otsuka,Katsuyuki Konishi,Kaiji Tang",8.6,8071,TV-14,https://artworks.thetvdb.com/banners/v4/series/431162/backgrounds/668a689ddc5e6.jpg,2
tt2674484,248699,series,24 Hours in A&E,2011,Documentary,60,Anthony Philipson,8.1,555,TV-14,https://artworks.thetvdb.com/banners/v4/series/248699/backgrounds/6668616196693.jpg,33
tt26744890,351122,movie,Khichdi 2,2023,"Adventure,Comedy",121,"Anang Desai,Rajeev Mehta,Jamnadas Majethia",4.6,768,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/351122/backgrounds/655c24c09c752.jpg,MOVIE
tt26745417,440757,series,After the Flood,2024,Thriller,47,"Matt Stokoe,Matt Stokoe,Nicholas Gleaves",6.4,3438,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/440757/backgrounds/65a3dfd5971d7.jpg,2
tt2674806,276840,series,Inside No. 9,2014,"Comedy,Crime,Drama",30,"Reece Shearsmith,Reece Shearsmith,Reece Shearsmith",8.5,21348,TV-MA,https://artworks.thetvdb.com/banners/v4/series/276840/backgrounds/6645d677dc58e.jpg,9
tt26750072,431366,series,SK Sir Ki Class,2023,Drama,29,"Abhilash Thapliyal,Gagan Arora,Rajesh Jais",8.2,7511,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/431366/backgrounds/6532953eb93f3.jpg,1
tt26757462,352809,movie,Hellboy: The Crooked Man,2024,"Action,Horror",99,"Jack Kesy,Jefferson White,Joseph Marcell",4.5,5198,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/352809/backgrounds/66a7d276b894d.jpg,MOVIE
tt26763160,425009,series,True to Love,2023,"Comedy,Romance",70,"Yoon Hyun-min,Joo Sang-uk,Koo Jun-hoe",7.6,1317,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/425009/backgrounds/6436d4ca81a12.jpg,1
tt26767508,428232,series,The Frog,2024,"Crime,Drama,Mystery",60,"Yoon Kyesang,Yoon Kyesang,Kim Yoon-seok",6.8,3624,TV-MA,https://artworks.thetvdb.com/banners/v4/series/428232/backgrounds/66b663f60c0dc.jpg,1
tt26771826,431397,series,Murder Is Easy,2023,"Mystery,Thriller",117,"David Jonsson,Mathew Baynton,Douglas Henshall",5.7,3418,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/431397/backgrounds/658ddce5dee36.jpg,1
tt26898027,359412,movie,The Heiress,2023,Horror,84,"Alex Anderson,Anthony Avery,Danny Bravo",2.6,48,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/359412/backgrounds/66c368bbdc9d7.jpg,MOVIE
tt26903104,350799,movie,Saripodhaa Sanivaaram,2024,"Action,Thriller",166,"Nani,S.J. Suryah,Murli Sharma",7.1,5831,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/350799/backgrounds/66ccb9d714867.jpg,MOVIE
tt26915869,399773,series,Destiny Seeker,2023,Drama,45,Earth Chitsanupong Soeksiri,7.1,125,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/399773/backgrounds/63fe3ac4ebb87.jpg,1
tt26933824,450093,series,Nobody Wants This,2024,Comedy,30,"Adam Brody,Timothy Simons,Paul Ben-Victor",8.1,25617,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/450093/backgrounds/66f85cedea88d.jpg,1
tt2701778,151680,movie,Other Plans,2014,Comedy,88,"Jamie Kennedy,Malik Yoba,Thomas Beaudoin",4.0,191,UNAVAILABLE,https://artworks.thetvdb.com/banners/movies/151680/backgrounds//kkV9BCq0dS8QSba0jjhGOZU2mS3.jpg,MOVIE
tt27028399,353710,movie,Murder Mubarak,2024,"Comedy,Mystery,Romance",140,"Pankaj Tripathi,Vijay Varma,Sanjay Kapoor",5.9,50592,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/353710/backgrounds/65e23a942d21c.jpg,MOVIE
tt27042206,424119,series,The Good Bad Mother,2023,"Comedy,Crime,Drama",70,"Lee Do-hyun,Choi Moo-sung,Jang Won-young",8.4,5591,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/424119/backgrounds/65704308c9c56.jpg,1
tt27043130,361965,movie,Manamey,2024,Comedy,155,"Vikram Aditya,Shiva Kandukuri,Vennela Kishore",6.0,329,,,
tt27045702,361264,movie,The Perfect In-Laws,2023,Thriller,85,"Tim Shelburne,Michael Woods,Emonjay Brown",5.6,121,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/361264/backgrounds/67204fabbc959.jpg,MOVIE
tt27073388,433384,series,Disventure Camp,2022,"Animation,Game-Show,Reality-TV",25,"Michael Kim,Michael Kim,Sunsitoo",7.9,179,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/433384/backgrounds/642ef0e4eee77.jpg,4
tt27075385,434097,series,Almost Unsolved,2023,Crime,48,"Andrew Wall,Derek Steele,Derek Steele",7.1,46,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/434097/backgrounds/6590b6e3684a0.jpg,1
tt27075589,428253,series,Stealer: The Treasure Keeper,2023,Action,70,"Joo Won,Jo Han-chul,Kim Jae-Won",6.5,242,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/428253/backgrounds/6437b9609fb0b.jpg,1
tt2707810,23694,movie,Submission,2017,"Drama,Mystery",106,"Stanley Tucci,Peter Gallagher,Ritchie Coster",5.7,1563,UNAVAILABLE,https://artworks.thetvdb.com/banners/movies/23694/backgrounds/5f6597edb7dcc.jpg,MOVIE
tt27079350,348869,movie,Here Comes the Groom,2023,Comedy,107,"Enchong Dee,Tony Labrusca,Keempee De Leon",5.6,61,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/348869/backgrounds/64ce5b97b2c87.jpg,MOVIE
tt27095831,450092,series,Royal Rules of Ohio,2024,"Documentary,Reality-TV",21,"Brenda Agyekum,Akili Bobo Agyekum,Thelma Agyekum",7.3,101,TV-14,https://artworks.thetvdb.com/banners/v4/series/450092/backgrounds/66644dbc2609b.jpg,1
tt27116580,421939,series,Unintentional Love Story,2023,"Comedy,Romance",35,"Lee Chang-Yeop,Won Tae Min,Do Woo",7.8,1026,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/421939/backgrounds/641d7493aeaef.jpg,1
tt2712516,274283,series,The Thundermans,2013,"Action,Comedy,Crime",23,"Jack Griffo,Diego Velazquez,Chris Tallman",5.9,7632,TV-G,https://artworks.thetvdb.com/banners/v4/series/274283/backgrounds/63fe24d2ac97a.jpg,4
tt2712740,269653,series,The Goldbergs,2013,Comedy,22,"Sean Giambrone,Troy Gentile,Jeff Garlin",8.0,41733,TV-PG,https://artworks.thetvdb.com/banners/v4/series/269653/backgrounds/6364639e5545c.jpg,10
tt27135274,427807,series,Doctor Slump,2024,"Comedy,Drama,Romance",60,"Park Hyung-sik,Yoon Park,Hyun Bong-sik",7.5,4264,TV-14,https://artworks.thetvdb.com/banners/v4/series/427807/backgrounds/65a44b98a2057.jpg,1
tt27137489,427240,series,Road Home,2023,"Drama,Romance",45,"Boran Jing,Boran Jing,Ningfeng Song",7.7,173,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/427240/backgrounds/641713de006e2.jpg,1
tt27145269,350598,movie,Mr. Monk's Last Case: A Monk Movie,2023,"Comedy,Crime,Mystery",97,"Tony Shalhoub,Jason Gray-Stanford,Hector Elizondo",6.7,9864,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/350598/backgrounds/655835e87a688.jpg,MOVIE
tt27148455,432464,series,Challenge Anneka,2023,Reality-TV,90,"Gary Matthews,Gary Matthews",7.2,21,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/432464/backgrounds/65be6aac0ace1.jpg,1
tt27148548,420321,series,Back from the Brink,2023,"Adventure,Drama,Fantasy",45,"Minghao Hou,Riley Wang,Ken Chang",8.1,557,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/420321/backgrounds/64719be04ea72.jpg,1
tt27154163,348525,movie,Hidden Murder Island,2023,"Drama,Thriller",87,"Donny Boaz,Zach Lane,Carlos Guerrero",4.5,251,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/348525/backgrounds/6672646eb8a06.jpg,MOVIE
tt27162349,424986,series,Snow Eagle Lord,2023,"Action,Drama,Fantasy",45,"Kai Xu,Kai Zheng,Li Wang",7.1,144,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/424986/backgrounds/6486a8be13062.jpg,1
tt27187054,432455,series,The Elusive Samurai,2024,"Adventure,Animation,Comedy",24,"Yûichi Nakamura,Yûichi Nakamura,Yutaka Aoyama",7.2,818,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/432455/backgrounds/6687f509c9939.jpg,2
tt27197973,432720,series,Power of Hope: Precure Full Bloom,2023,"Action,Adventure,Animation",25,Hiroshi Shimozaki,6.4,34,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/432720/backgrounds/656b316a089ce.jpg,1
tt27199947,345673,movie,The Jane Mysteries: Inheritance Lost,2023,"Drama,Mystery,Romance",84,"Stephen Huszar,Rob Stewart,Martin Roach",6.1,783,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/345673/backgrounds/66e87f6bbb90d.jpg,MOVIE
tt27206885,431168,series,Nothing But You,2023,"Drama,Romance,Sport",45,"Lei Wu,Gang Jiao,Hongtao Li",7.8,241,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/431168/backgrounds/64242e44db0e6.jpg,1
tt27208722,434300,series,Evidence of the Unexplained,2022,Documentary,60,"Thomas Gadinger,Thomas Gadinger",6.3,51,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/434300/backgrounds/6551ebdf99a7b.jpg,1
tt27209804,357481,movie,Buying Back My Daughter,2023,"Drama,Thriller",88,"Roger Cross,Aaron Douglas",6.3,264,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/357481/backgrounds/666bacf5c4d72.jpg,MOVIE
tt27231759,348519,movie,Rooming with Danger,2023,Thriller,87,"Christopher Millan,Adrian Quiñonez,Samuel Parker",4.8,239,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/348519/backgrounds/6673aafe31f14.jpg,MOVIE
tt27237297,432921,series,"Naked Dining ~ Love, Life and Liberation ~",2023,"Comedy,Drama,Romance",24,"Shôri Kondô,Yûtaro,Figaro Tseng",6.5,121,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/432921/backgrounds/6421a6b156c4e.jpg,1
tt27327494,345341,movie,A Very Good Girl,2023,"Comedy,Drama,Mystery",117,Jake Ejercito,5.7,628,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/345341/backgrounds/64230fdf9f7ee.jpg,MOVIE
tt27327718,438052,series,The Jengaburu Curse,2023,"Crime,Mystery,Thriller",45,"Sukumar Tudu,Makrand Deshpande,Nassar",7.8,17371,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/438052/backgrounds/64d46f0e11511.jpg,1
tt27328373,353823,movie,Level Cross,2024,Drama,116,"Asif Ali,Sharafudheen",7.0,1282,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/353823/backgrounds/66a77ae7d08af.jpg,MOVIE
tt2734554,202399,movie,Wormwood's End,2014,Horror,79,"Matt Adkins,Jason Berg,Zeke Caresani",3.0,64,UNAVAILABLE,https://artworks.thetvdb.com/banners/movies/202399/backgrounds//to0QhyG4USCEtkexnYCCiknXcK6.jpg,MOVIE
tt2734568,163529,movie,Four of Hearts,2013,"Drama,Romance",99,"Darrin Dewitt Henson,Darrin Dewitt Henson,Gabriel Olds",4.9,185,UNAVAILABLE,https://artworks.thetvdb.com/banners/movies/163529/backgrounds//5ZSrytpX2kJZtdtIsiiFCMcti7n.jpg,MOVIE
tt27349860,430565,series,Our Dining Table,2023,"Drama,Romance",30,"Atsuhiro Inukai,Hiroki Iijima,Kûga Maeyama",7.8,418,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/430565/backgrounds/642de9964348d.jpg,1
tt27390563,438789,series,Shardlake,2024,"Drama,History,Mystery",54,"Arthur Hughes,Anthony Boyle,Joe Barber",6.8,3827,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/438789/backgrounds/66726af4c60d1.jpg,1
tt2739792,166909,movie,Watch Phoenix Rise,2014,Drama,90,"Ron Cooper,Benjamin Colbert",4.8,36,UNAVAILABLE,https://artworks.thetvdb.com/banners/movies/166909/backgrounds//lbjuHNhg9GtQnAizkpQXnDz7GXC.jpg,MOVIE
tt2741602,266189,series,The Blacklist,2013,"Crime,Drama,Mystery",43,"James Spader,Diego Klattenhoff,Ryan Eggold",7.9,283936,TV-14,https://artworks.thetvdb.com/banners/v4/series/266189/backgrounds/614ee7f68adf0.jpg,10
tt27419292,359161,movie,Killer Heat,2024,"Crime,Drama,Mystery",97,"Joseph Gordon-Levitt,Richard Madden,Babou Ceesay",5.6,7761,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/359161/backgrounds/66eca87c2168e.jpg,MOVIE
tt27423738,431911,series,Unicorn Academy,2023,"Adventure,Animation,Comedy",30,Kolton Stewart,6.5,371,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/431911/backgrounds/6402081b6536e.jpg,2
tt27440937,362323,movie,Weapon,2024,"Action,Sci-Fi,Thriller",120,"Sathyaraj,Vasanth Ravi,Rajiv Menon",6.2,5466,,,
tt27442834,434177,series,"Saas, Bahu Aur Flamingo",2023,"Action,Crime,Drama",39,"Rohan Singh,Ashish Verma,Varun Mitra",7.7,10397,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/434177/backgrounds/6447aad986974.jpg,1
tt27446493,428247,series,Twinkling Watermelon,2023,"Comedy,Drama,Fantasy",70,"Lee Ha-min,Choi Hyun-wook,Ryeoun",8.9,6374,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/428247/backgrounds/652b1e75165ed.jpg,1
tt27447330,347473,movie,The Jewel Thief,2023,"Crime,Documentary,Mystery",100,"Joe Barlam,James Dale,William ""Will"" Daubert",6.5,928,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/347473/backgrounds/659643aa0bc51.jpg,MOVIE
tt2745682,199461,series,Sungkyunkwan Scandal,2010,"Comedy,Drama,Romance",70,"Park Yoo-chun,Yoo Ah-in,Song Joong-ki",7.8,1939,TV-G,https://artworks.thetvdb.com/banners/v4/series/199461/backgrounds/6769f9f7164e2.jpg,1
tt27458539,419638,series,Vigilante,2023,"Action,Crime,Thriller",50,"Nam Joo-hyuk,Lee Hae-young,Yoo Ji-tae",7.7,2822,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/419638/backgrounds/654b42ea65980.jpg,1
tt27458928,424963,series,Story of Kunning Palace,2023,"Drama,Fantasy,History",45,"Linghe Zhang,Xingyue Wang,Junwei Zhou",8.1,572,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/424963/backgrounds/66eb230e62b6b.jpg,1
tt27460313,412113,series,The Longest Promise,2023,"Fantasy,Romance",45,"Zhan Xiao,Yilun Fang,Ziqi Wang",7.8,2968,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/412113/backgrounds/64c94b80841cb.jpg,1
tt27476655,428267,series,RACE,2023,"Comedy,Drama,Romance",56,"Rama Vallury,Jason Ko,June Yoon",6.2,203,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/428267/backgrounds/645b4cbda6328.jpg,1
tt27477567,433422,series,Thirteen Years of Dust,2023,"Crime,Drama,Mystery",40,"Yuan Nie,Jianbin Chen,Xiao Chen",7.4,93,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/433422/backgrounds/6437e7530bbf0.jpg,1
tt27488057,348521,movie,A Podcast to Die For,2023,Thriller,87,Matthew MacCaull,4.6,171,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/348521/backgrounds/6688efc440f7b.jpg,MOVIE
tt27488151,424653,series,Love You Seven Times,2023,"Drama,Fantasy,Romance",45,"Yuxi Ding,Xiaochen Zhang,Haoyu Yang",7.5,236,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/424653/backgrounds/64e6284286f33.jpg,1
tt27494665,448740,series,Friends Like Her,2024,Drama,43,"Jarod Rawiri,Vinnie Bennett,James Trevena",7.0,123,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/448740/backgrounds/6612e3dc9876b.jpg,1
tt27494783,435098,series,Juan Carlos: Downfall of the King,2023,"Documentary,Drama",45,Matthias Rimpler,6.9,119,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/435098/backgrounds/64ef2e6ed8eda.jpg,1
tt27497198,434678,series,The Great Ruler,2023,"Action,Adventure,Animation",21,"Langlang Sun,Zhang Fuzheng,Cong Liu",8.3,71,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/434678/backgrounds/65eb15fc276ec.jpg,1
tt27497540,427027,series,The Marginal Service,2023,"Action,Animation,Comedy",22,"Mamoru Miyano,Toshiyuki Morikawa,Tomokazu Sugita",4.7,67,TV-14,https://artworks.thetvdb.com/banners/v4/series/427027/backgrounds/6402edd0d6c14.jpg,1
tt27502465,435612,series,Ninjago: Dragons Rising,2023,"Action,Adventure,Animation",22,"Sam Vincent,Sam Vincent,Sam Vincent",7.5,1134,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/435612/backgrounds/647a3a5bdb03d.jpg,3
tt27507828,396637,series,Fired on Mars,2023,"Animation,Comedy,Sci-Fi",25,"Luke Wilson,Sean Wing,Tim Heidecker",6.9,1736,TV-MA,https://artworks.thetvdb.com/banners/v4/series/396637/backgrounds/6445ffe034e67.jpg,1
tt27509247,351896,movie,Glastonbury: 50 Years and Counting,2022,Documentary,90,Michael Eavis,7.1,30,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/351896/backgrounds/65673f8b64cac.jpg,MOVIE
tt27510682,349038,movie,Antony,2023,"Action,Drama,Family",147,"Joju George,Chemban Vinod Jose,Vijayaraghavan",6.3,1256,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/349038/backgrounds/65ab47fe62321.jpg,MOVIE
tt27534307,355631,movie,Speak No Evil,2024,"Drama,Horror,Thriller",110,"James McAvoy,Scoot McNairy,Dan Hough",6.9,41735,R,https://artworks.thetvdb.com/banners/v4/movie/355631/backgrounds/672f97900bccb.jpg,MOVIE
tt27541315,350339,movie,Partygate,2023,"Comedy,Documentary,Drama",85,"Hugh Skinner,Tom Durant Pritchard,Anthony Calf",7.1,512,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/350339/backgrounds/651eb9089a495.jpg,MOVIE
tt27543996,347216,movie,The Lionheart,2023,Documentary,104,"Michael Andretti,Scott Dixon,Dario Franchitti",7.2,318,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/347216/backgrounds/65e664c96daf1.jpg,MOVIE
tt27544261,355029,movie,Q,2023,Documentary,91,"Ziad Chehab,Hiba Khodr,Doria Mouneimne",7.4,55,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/355029/backgrounds/65fcc5c63e822.jpg,MOVIE
tt27548825,434569,series,Fireflies: Parth Aur Jugnu,2023,"Drama,Fantasy",45,"Priyanshu Chatterjee,Luke Kenny,Rahul Singh",7.7,5269,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/434569/backgrounds/64553b77940bc.jpg,1
tt27554432,433078,series,Queen Woo,2024,"Action,Drama,History",50,"Yu Eui-tae,Ko Han-min,Kim Mu-yeol",7.2,803,TV-MA,https://artworks.thetvdb.com/banners/v4/series/433078/backgrounds/67693dfb24f6d.jpg,1
tt27571703,348655,movie,Secrets on Greek Row,2023,"Drama,Mystery,Thriller",89,"Mason Mecartea,Tyler Picchi,Cade Shepard",5.1,123,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/348655/backgrounds/6680f0e49ec31.jpg,MOVIE
tt27577888,354641,movie,Rathnam,2024,Action,155,"Vishal,Samuthirakani,Yogi Babu",5.4,3447,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/354641/backgrounds/65eaeb3a13f43.jpg,MOVIE
tt27579863,430699,series,Lego Friends: The Next Chapter,2023,Animation,22,"Cole Howard,Cole Howard,Cole Howard",7.5,43,TV-Y,https://artworks.thetvdb.com/banners/v4/series/430699/backgrounds/64e0e233c31b1.jpg,2
tt27589772,440311,series,Blue Ridge: The Series,2024,"Action,Crime,Drama",45,"Johnathon Schaech,A Martinez,Greg Perrow",6.3,434,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/440311/backgrounds/663aa9c334c7a.jpg,1
tt27600236,425797,series,Estonia,2023,Drama,42,"Jussi Nikkilä,Claes Hartelius,Kaspar Velberg",6.5,957,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/425797/backgrounds/653573dc1f557.jpg,1
tt27610198,440853,series,The Amazing Digital Circus,2023,"Adventure,Animation,Comedy",25,"Michael Kovach,Gooseworx,Gooseworx",8.0,4868,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/440853/backgrounds/65ce7c94ae408.jpg,1
tt2766118,283639,series,La CQ,2012,Comedy,23,"Benny Emmanuel,Harold Azuara,Luis Ceballos",4.0,359,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/283639/backgrounds/61eb62b15e257.jpg,4
tt27673838,434476,series,Sew Fierce,2023,Game-Show,45,"Jaime Lujan,Jaime Lujan",5.9,26,TV-PG,https://artworks.thetvdb.com/banners/v4/series/434476/backgrounds/645166c765c8c.jpg,2
tt27680530,348764,movie,The Lost Century: And How to Reclaim It,2023,Documentary,106,"Fred Durst,Steven M. Greer",7.7,818,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/348764/backgrounds/64c88400d45d0.jpg,MOVIE
tt27683094,435003,series,House of Sims,2023,Reality-TV,53,Charlie Sims,4.2,91,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/435003/backgrounds/64655298d33c7.jpg,2
tt27687545,434504,series,Gen Z,2023,"Drama,Romance",45,"Yizhou Luo,Gang Wu,Chengao Zhou",6.6,345,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/434504/backgrounds/648da905a88bc.jpg,1
tt27689950,358093,movie,A Wedding Story,2024,Horror,110,"Vaibhav Tatwawadi,Akshay Anand,Lakshvir Saran",6.2,2206,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/358093/backgrounds/66d4156d01f88.jpg,MOVIE
tt27703758,356032,movie,Stupid Games,2024,"Horror,Mystery",86,"Saad Rolando,Saad Rolando,Gage Robinson",4.3,176,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/356032/backgrounds/6625fedfa59b2.jpg,MOVIE
tt27706924,435784,series,Gladiators,2024,"Action,Game-Show,Sport",60,"Jamie Christian Johal,Harry Aikines-Aryeetey",6.8,315,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/435784/backgrounds/65aa603f4179a.jpg,2
tt27708700,353830,movie,Air Force One Down,2024,"Action,Thriller",84,"Ian Bohen,Rade Serbedzija,Hristo Mitzkov",4.4,2257,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/353830/backgrounds/65cd84c0d7a58.jpg,MOVIE
tt2771780,266775,series,Teen Titans Go!,2013,"Action,Adventure,Animation",10,"Greg Cipes,Greg Cipes,Greg Cipes",5.7,25607,TV-PG,https://artworks.thetvdb.com/banners/v4/series/266775/backgrounds/6711479cae9c6.jpg,9
tt27722575,356433,movie,200% Wolf,2024,"Action,Adventure,Animation",98,"Ilai Swindells,Peter McAllum,Michael Bourchier",5.2,496,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/356433/backgrounds/66368ee1cb9b3.jpg,MOVIE
tt27742699,352306,movie,Tabby McTat,2023,"Animation,Family",25,"Rob Brydon,Sope Dirisu,Felix Tandon",7.3,510,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/352306/backgrounds/658dc7af1b47f.jpg,MOVIE
tt27749942,361705,movie,Night of the Missing,2023,Horror,73,"Philip Estrin,Joseph JoJo Martinez,Bill Moseley",4.0,503,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/361705/backgrounds/6731827097bb5.jpg,MOVIE
tt27759716,360778,movie,Cassino in Ischia,2024,"Action,Comedy",113,"Dominic Purcell,Jay Natelle,Silvia Morigi",4.9,108,NR,https://artworks.thetvdb.com/banners/v4/movie/360778/backgrounds/670a462068d34.jpg,MOVIE
tt27761801,355112,movie,The Glenarma Tapes,2022,Horror,78,"Warren McCook,Sophie Hill,Ryan Dylan",5.2,228,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/movie/355112/backgrounds/66006fc4f0d3f.jpg,MOVIE
tt2776888,261106,series,Big Brother Canada,2013,Reality-TV,60,Matt Cooke,6.8,1196,TV-PG,https://artworks.thetvdb.com/banners/v4/series/261106/backgrounds/64ffe125ed4bb.jpg,12
tt27792190,443586,series,Maxton Hall: The World Between Us,2024,"Drama,Romance",45,"Damian Hardung,Fedja van Huêt,Justus Riesner",7.5,14104,UNAVAILABLE,https://artworks.thetvdb.com/banners/v4/series/443586/backgrounds/6640f151c0b0a.jpg,2
tt27815015,361871,movie,Kurukku,2024,"Crime,Mystery,Thriller",109,"Ajayaghosh,Anil Anto,Sabari Chandran",9.4,452,,,
tt2782216,260977,series,Reply 1997,2012,"Comedy,Drama,Romance",50,"Seo In-guk,Hoya,Eun Ji-won",7.9,2549,UNAVAILABLE,https://artworks.thetvdb.com/banners/series/260977/backgrounds/5ecbe74def97d.jpg,1
