imdb_id,tvdb_id,item_type,title,year,genres,runtime,actors,rating,rating_votecount,pg_rating,season_count,banner_url,drive_url,file_id
tt10855768,340262,movie,Missing,2023,"Drama,Mystery,Thriller",111,"Tim Griffin,Ken Leung",7.1,62978,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/340262/backgrounds/6408d8c02167b.jpg,https://drive.google.com/file/d/1M2B3RHLa15GpdbyFdiO6SWaVRGqwWLMD/view?usp=drive_link,1M2B3RHLa15GpdbyFdiO6SWaVRGqwWLMD
tt10869778,197524,movie,Maidaan,2024,Drama,181,"Ajay Devgn,Gajraj Rao,Sharik Khan Jr.",8.0,21135,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/197524/backgrounds/66208e54dc15f.jpg,https://drive.google.com/file/d/17Zn-pEVsjy_q-1Rr6vC-_c5h9fGQOWXE/view?usp=drive_link,17Zn-pEVsjy_q-1Rr6vC-_c5h9fGQOWXE
tt10872600,132448,movie,Spider-Man: No Way Home,2021,"Action,Adventure,Fantasy",148,"Tom Holland,Benedict Cumberbatch",8.2,909736,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/132448/backgrounds/6228dc6e91741_t.jpg,https://drive.google.com/file/d/11LPmvPCiwnQMOSkLWUiGZLBOD0A3d2eh/view?usp=drive_link,11LPmvPCiwnQMOSkLWUiGZLBOD0A3d2eh
tt10919420,383275,series,Squid Game,2021,"Action,Drama,Mystery",60,"Nandito Hidayattullah Putra,Park Hae-soo,Lee Jung-jae",8.0,571678,UNAVAILABLE,2,https://artworks.thetvdb.com/banners/v4/series/383275/backgrounds/6145489519ec5.jpg,https://drive.google.com/file/d/1i-GIfOnfLPnNez1nktA5NyTWx9U3M5BK/view?usp=drive_link,1i-GIfOnfLPnNez1nktA5NyTWx9U3M5BK
tt10986410,383203,series,Ted Lasso,2020,"Comedy,Drama",30,"Jeremy Swift,Jason Sudeikis,Phil Dunster",8.8,369024,16,3,https://artworks.thetvdb.com/banners/v4/series/383203/backgrounds/60d5931c1f29c.jpg,https://drive.google.com/file/d/16tF9rxkOBaVurxdZhuS_HO1Jf3VQRd6m/view?usp=drive_link,16tF9rxkOBaVurxdZhuS_HO1Jf3VQRd6m
tt11000902,390093,series,Our Flag Means Death,2022,"Action,Adventure",30,"Samson Kayo,Joel Fry,Rhys Darby",7.8,44457,16,2,https://artworks.thetvdb.com/banners/v4/series/390093/backgrounds/622f9e3414e3c.jpg,https://drive.google.com/file/d/193qz8BCRUByQR0W_EADPjcynlcLgT0GK/view?usp=drive_link,193qz8BCRUByQR0W_EADPjcynlcLgT0GK
tt11041332,399731,series,Yellowjackets,2021,"Drama,Horror,Mystery",60,"Steven Krueger,Warren Kole",7.8,90693,16,3,https://artworks.thetvdb.com/banners/v4/series/399731/backgrounds/61a14a7d98fcc.jpg,https://drive.google.com/file/d/15gaJaFLnqiLliIMhbSrP743pbv9Ks2eO/view?usp=drive_link,15gaJaFLnqiLliIMhbSrP743pbv9Ks2eO
tt11057302,131701,movie,Madame Web,2024,"Action,Adventure,Sci-Fi",116,"Mike Epps,Adam Scott,Tahar Rahim",4.0,89710,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/131701/backgrounds/65ce40c2baabe.jpg,https://drive.google.com/file/d/1Jbo30QYBcMXFbCzl1eIjoNHYCDWmdrsV/view?usp=drive_link,1Jbo30QYBcMXFbCzl1eIjoNHYCDWmdrsV
tt11083696,382556,series,Cruel Summer,2021,"Drama,Mystery,Thriller",45,"Froy Gutierrez,Griffin Gluck,Michael Landes",7.4,20613,12,2,https://artworks.thetvdb.com/banners/v4/series/382556/backgrounds/607ff3b1a53ae.jpg,https://drive.google.com/file/d/1GotNVt_b2LJxrszcnSLolWeh4FP-zP8k/view?usp=drive_link,1GotNVt_b2LJxrszcnSLolWeh4FP-zP8k
tt11126994,371028,series,Arcane,2021,"Action,Adventure,Animation",40,"Jason Spisak,Kevin Alejandro",9.0,290738,12,2,https://artworks.thetvdb.com/banners/v4/series/371028/backgrounds/618392b27a862.jpg,https://drive.google.com/file/d/1jyXapz-_f1AYGapMJpGjnjXk-5NAExDi/view?usp=drive_link,1jyXapz-_f1AYGapMJpGjnjXk-5NAExDi
tt11138512,139174,movie,The Northman,2022,"Action,Adventure,Drama",137,"Claes Bang,Ethan Hawke,Alexander Skarsgård",7.0,262948,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/139174/backgrounds/62627d38c7c17.jpg,https://drive.google.com/file/d/1VSaWl7pBaHQ1B6YikFEaZ-ptXY_W6Wgk/view?usp=drive_link,1VSaWl7pBaHQ1B6YikFEaZ-ptXY_W6Wgk
tt11192306,375655,series,Superman & Lois,2021,"Action,Adventure,Drama",42,Tyler Hoechlin,7.8,41232,6,4,https://artworks.thetvdb.com/banners/series/375655/backgrounds/602ae8f9b98d1.jpg,https://drive.google.com/file/d/1fB9KrgWVqX-IIiN9PqaPIb_yiR_wINHo/view?usp=drive_link,1fB9KrgWVqX-IIiN9PqaPIb_yiR_wINHo
tt11198330,371572,series,House of the Dragon,2022,"Action,Adventure,Drama",50,"Matt Smith,Emma D'Arcy",8.4,449553,16,2,https://artworks.thetvdb.com/banners/v4/series/371572/backgrounds/66d61fa6ea461.jpg,https://drive.google.com/file/d/1_cKrtJZK0O7dic-DeoKMby-psXlbgwKy/view?usp=drive_link,1_cKrtJZK0O7dic-DeoKMby-psXlbgwKy
tt11212276,390161,series,The Sex Lives of College Girls,2021,Comedy,27,"Christopher Meyer,Mekki Leeper",7.8,28919,16,3,https://artworks.thetvdb.com/banners/v4/series/390161/backgrounds/677698f5c4eaf_t.jpg,https://drive.google.com/file/d/1bHQxN6zToOkgEA9fE6bauYIoC0li3TUn/view?usp=drive_link,1bHQxN6zToOkgEA9fE6bauYIoC0li3TUn
tt11214590,145486,movie,House of Gucci,2021,"Crime,Drama",158,"Adam Driver,Jeremy Irons,Al Pacino",6.6,163556,16,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/145486/backgrounds/620d6b5c4f63b.jpg,https://drive.google.com/file/d/1-0JsnJvPMsg5FTXeoZJBjV1wJzBqBqk5/view?usp=drive_link,1-0JsnJvPMsg5FTXeoZJBjV1wJzBqBqk5
tt11239552,373411,series,Itaewon Class,2020,"Drama,Romance",70,"Yoo Jae-myung,Park Seo-joon,Ahn Bo-hyun",8.2,20895,UNAVAILABLE,1,https://artworks.thetvdb.com/banners/v4/series/373411/backgrounds/627c260174e6c.jpg,https://drive.google.com/file/d/1DTdUN0kTvrIOO97gNcioeffaXpLo2Xu5/view?usp=drive_link,1DTdUN0kTvrIOO97gNcioeffaXpLo2Xu5
tt11245972,136280,movie,Scream,2022,"Horror,Mystery,Thriller",114,"Dylan Minnette,Jack Quaid,David Arquette",6.3,164854,16,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/136280/backgrounds/620d5cc1a698e.jpg,https://drive.google.com/file/d/1eWOX8rSUVgl1b8VeNPEfALHTUjIr7RTo/view?usp=drive_link,1eWOX8rSUVgl1b8VeNPEfALHTUjIr7RTo
tt11247158,368316,series,The Legend of Vox Machina,2022,"Action,Adventure,Animation",30,Taliesin Jaffe,8.4,43542,16,3,https://artworks.thetvdb.com/banners/v4/series/368316/backgrounds/663bd71e10f52.jpg,https://drive.google.com/file/d/1nCa83Ata_caGO8p8LhuarRxTRNivL0So/view?usp=drive_link,1nCa83Ata_caGO8p8LhuarRxTRNivL0So
tt11280740,371980,series,Severance,2022,"Drama,Mystery,Sci-Fi",50,"Tramell Tillman,Adam Scott,Zach Cherry",8.7,223582,16,2,https://artworks.thetvdb.com/banners/v4/series/371980/backgrounds/61bdee7477c9a.jpg,https://drive.google.com/file/d/1lpM0mbt8lcW7AHwCZSuLH2EpKZUYl89q/view?usp=drive_link,1lpM0mbt8lcW7AHwCZSuLH2EpKZUYl89q
tt11301642,391429,series,Ethos,2020,"Drama,Thriller",45,"Göktug Yildirim,Fatih Artman,Settar Tanriögen",8.5,30042,16,1,https://artworks.thetvdb.com/banners/series/391429/backgrounds/5fc3d12500934.jpg,https://drive.google.com/file/d/13PJKQ7qNEhKhWMxzQA_ICELgGsOLrGqs/view?usp=drive_link,13PJKQ7qNEhKhWMxzQA_ICELgGsOLrGqs
tt11304740,339958,movie,Wish,2023,"Adventure,Animation,Comedy",95,"Chris Pine,Alan Tudyk,Victor Garber",5.6,42781,6,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/339958/backgrounds/640df04b8ffb3.jpg,https://drive.google.com/file/d/135o5cVAO0YvROKsWSPmAMXG88EIErgbh/view?usp=drive_link,135o5cVAO0YvROKsWSPmAMXG88EIErgbh
tt11311302,372700,series,Vikings: Valhalla,2022,"Action,Adventure,Drama",45,"Sam Corlett,Leo Suter,David Oakes",7.3,63818,UNAVAILABLE,3,https://artworks.thetvdb.com/banners/v4/series/372700/backgrounds/63bb1eea56824.jpg,https://drive.google.com/file/d/1QkBtyUoZdXFHI3vKrpfEoFJS718HsruQ/view?usp=drive_link,1QkBtyUoZdXFHI3vKrpfEoFJS718HsruQ
tt11379026,400267,series,Ghosts,2021,"Comedy,Fantasy",21,"Richie Moriarty,Brandon Scott Jones,Utkarsh Ambudkar",7.9,32082,6,4,https://artworks.thetvdb.com/banners/v4/series/400267/backgrounds/631d94ef02ab1.jpg,https://drive.google.com/file/d/1V4ch_JHu_cG-DHwX1H4-ev_IzkfKVtwp/view?usp=drive_link,1V4ch_JHu_cG-DHwX1H4-ev_IzkfKVtwp
tt11456054,146937,movie,Run Hide Fight,2020,"Action,Crime,Drama",109,"Olly Sholotan,Thomas Jane,Eli Brown",6.3,28261,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/movies/146937/backgrounds/6004a0c327be8.jpg,https://drive.google.com/file/d/1yi9xFc1WVOo3w1WMr3ehJT4GaymHYRwg/view?usp=drive_link,1yi9xFc1WVOo3w1WMr3ehJT4GaymHYRwg
tt11564570,166019,movie,Glass Onion,2022,"Comedy,Crime,Drama",139,"Daniel Craig,Dave Bautista,Edward Norton",7.1,457555,12,MOVIE,https://bsmknighterrant.org/wp-content/uploads/2023/01/FN3aZRNgIPBYM9q3TXAhYfp8bR4NC7ifIiXv2Qwy.jpg,https://drive.google.com/file/d/1Gqhv6Dy7N2PFFfX3Qnlns1hqBvT-7JAg/view?usp=drive_link,1Gqhv6Dy7N2PFFfX3Qnlns1hqBvT-7JAg
tt11685912,391101,series,Outer Range,2022,"Drama,Mystery,Thriller",60,"Tom Pelphrey,Lewis Pullman,Josh Brolin",7.1,42692,16,2,https://artworks.thetvdb.com/banners/v4/series/391101/backgrounds/664b08d1d3b7d.jpg,https://drive.google.com/file/d/1UKPNKWwTMQiwpms4x3Q0wrIMx4bzB7A4/view?usp=drive_link,1UKPNKWwTMQiwpms4x3Q0wrIMx4bzB7A4
tt11691774,399959,series,Only Murders in the Building,2021,"Comedy,Crime,Drama",30,"Martin Short,Michael Cyril Creighton,Steve Martin",8.1,168868,16,4,https://artworks.thetvdb.com/banners/v4/series/399959/backgrounds/60a9009791a45.jpg,https://drive.google.com/file/d/1XqOUoIbSoPIUk4sZ_kepeHv3BYsvq3wa/view?usp=drive_link,1XqOUoIbSoPIUk4sZ_kepeHv3BYsvq3wa
tt11737520,392276,series,One Piece,2023,"Action,Adventure,Comedy",60,"Iñaki Godoy,Mackenyu,Vincent Regan",8.3,160257,12,2,https://artworks.thetvdb.com/banners/v4/series/392276/backgrounds/64c112d8d2bf4.jpg,https://drive.google.com/file/d/1nikP69eDESpVbbQTjREsKk40KMy2zBuD/view?usp=drive_link,1nikP69eDESpVbbQTjREsKk40KMy2zBuD
tt11743610,399917,series,The Terminal List,2022,"Action,Drama,Thriller",55,"Chris Pratt,Jared Shaw,Taylor Kitsch",7.9,110974,16,2,https://artworks.thetvdb.com/banners/v4/series/399917/backgrounds/62a21a1fd7690.jpg,https://drive.google.com/file/d/1Z7ve6JZydBYyuXeGTzu4IFrLR5Mwes0z/view?usp=drive_link,1Z7ve6JZydBYyuXeGTzu4IFrLR5Mwes0z
tt11794642,378023,series,Big Sky,2020,"Crime,Drama,Mystery",60,"Brian Geraghty,Ryan O'Nan,J. Anthony Pena",6.8,26225,12,3,https://artworks.thetvdb.com/banners/v4/series/378023/backgrounds/632b71128ba81.jpg,https://drive.google.com/file/d/1PywDRGmML4DH6SP3spK8EtOa-0aCPoUv/view?usp=drive_link,1PywDRGmML4DH6SP3spK8EtOa-0aCPoUv
tt11815682,401582,series,Hacks,2021,"Comedy,Drama",30,"Carl Clemons-Hopkins,Mark Indelicato,Paul W. Downs",8.2,45821,16,3,https://artworks.thetvdb.com/banners/v4/series/401582/backgrounds/608a9b80b9805.jpg,https://drive.google.com/file/d/1-Qs94MROiRCrjVtIqbc4bm8Wj10VE41p/view?usp=drive_link,1-Qs94MROiRCrjVtIqbc4bm8Wj10VE41p
tt11846996,384968,series,Vigil,2021,"Crime,Drama,Mystery",60,"Paterson Joseph,Shaun Evans,Gary Lewis",7.4,28800,UNAVAILABLE,2,https://artworks.thetvdb.com/banners/v4/series/384968/backgrounds/61c1e4613f0cf_t.jpg,https://drive.google.com/file/d/1qNd2AA07gYbCxtMufPZWMwDHulRnaBzH/view?usp=drive_link,1qNd2AA07gYbCxtMufPZWMwDHulRnaBzH
tt11854694,378548,series,Special OPS,2020,"Action,Crime,Thriller",49,"Muzamil Ibrahim,Kay Kay Menon,Karan Tacker",8.6,38091,12,2,https://artworks.thetvdb.com/banners/series/378548/panels/5e75fdcda9175.jpg,https://drive.google.com/file/d/1VKDOb7mTwJdWaOsRNU4lewEJVZHcaJ5U/view?usp=drive_link,1VKDOb7mTwJdWaOsRNU4lewEJVZHcaJ5U
tt11905962,138850,movie,Sputnik,2020,"Drama,Horror,Mystery",113,"Pyotr Fyodorov,Anton Vasilev,Fedor Bondarchuk",6.4,27956,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/138850/backgrounds/66a1dc2ce15e4.jpg,https://drive.google.com/file/d/1IZQgUHYAmLPiEalnqlps6HkowUtXojrf/view?usp=drive_link,1IZQgUHYAmLPiEalnqlps6HkowUtXojrf
tt11912196,378231,series,Asur: Welcome to Your Dark Side,2020,"Crime,Drama,Mystery",43,"Pawan Chopra,Arshad Warsi,Barun Sobti",8.5,67011,UNAVAILABLE,2,https://artworks.thetvdb.com/banners/v4/series/378231/backgrounds/6480a1aac5b94.jpg,https://drive.google.com/file/d/1eaHvpjG5QEvAiTMJbjLxvE91Wi81NCzT/view?usp=drive_link,1eaHvpjG5QEvAiTMJbjLxvE91Wi81NCzT
tt11976532,338263,movie,Vengeance,2022,"Comedy,Mystery",107,"Ashton Kutcher,B.J. Novak,Boyd Holbrook",6.8,38544,16,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/338263/backgrounds/62fb3f6d17166.jpg,https://drive.google.com/file/d/1LG0PXxR6UFJSJ7tmMT1uVoDeDpLOgJS1/view?usp=drive_link,1LG0PXxR6UFJSJ7tmMT1uVoDeDpLOgJS1
tt12037194,157390,movie,Furiosa: A Mad Max Saga,2024,"Action,Adventure,Sci-Fi",148,"George Shevtsov,Chris Hemsworth,Tom Burke",7.5,214912,16,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/157390/backgrounds/656d05d46683a.jpg,https://drive.google.com/file/d/1FBOgYcf_w7fr9sC5B2HMkgwcmJYKzsLc/view?usp=drive_link,1FBOgYcf_w7fr9sC5B2HMkgwcmJYKzsLc
tt12197698,402166,series,Leverage: Redemption,2021,"Crime,Mystery,Thriller",45,"Aldis Hodge,Christian Kane,Noah Wyle",8.2,20581,12,2,https://artworks.thetvdb.com/banners/v4/series/402166/backgrounds/60e770e300a35.jpg,https://drive.google.com/file/d/1fNcuckGg9D8Txryg5UVdvEHKgXsiYzrf/view?usp=drive_link,1fNcuckGg9D8Txryg5UVdvEHKgXsiYzrf
tt12235718,397444,series,Hellbound,2021,"Crime,Drama,Fantasy",25,"Yoo Ah-in,Yang Ik-joon,Park Jeong-min",6.6,29567,16,2,https://artworks.thetvdb.com/banners/v4/series/397444/backgrounds/619c0675ddce7.jpg,https://drive.google.com/file/d/1Rg75M3pOBAVt1JdIR3w3KmX0CkLkmvuJ/view?usp=drive_link,1Rg75M3pOBAVt1JdIR3w3KmX0CkLkmvuJ
tt12262202,393197,series,The Acolyte,2024,"Action,Adventure,Drama",35,"Manny Jacinto,Lee Jung-jae",4.1,123808,UNAVAILABLE,1,https://artworks.thetvdb.com/banners/v4/series/393197/backgrounds/65f91be3b5a01.jpg,https://drive.google.com/file/d/1NtyErdYhrz4ewbV1wQDpDUBoo-D6jmJI/view?usp=drive_link,1NtyErdYhrz4ewbV1wQDpDUBoo-D6jmJI
tt12306692,382187,series,American Horror Stories,2021,"Drama,Horror,Mystery",45,"Troy Castaneda,Cody Fern",6.3,27090,16,3,https://images1.resources.foxtel.com.au/store2/mount1/16/4/9qai5.jpg,https://drive.google.com/file/d/1vw-wBqVLfYOWpieha6RJ2trwmiIX9p8f/view?usp=drive_link,1vw-wBqVLfYOWpieha6RJ2trwmiIX9p8f
tt12324366,415151,series,Percy Jackson and the Olympians,2023,"Action,Adventure",45,"Aryan Simhadri,Walker Scobell,Charlie Bushnell",7.1,39089,6,1,https://artworks.thetvdb.com/banners/v4/series/415151/backgrounds/631dc6f32b1c1.jpg,https://drive.google.com/file/d/1ve3qUhkiTPg98k0oM8fpD4lkE9vqWXvd/view?usp=drive_link,1ve3qUhkiTPg98k0oM8fpD4lkE9vqWXvd
tt12327578,382389,series,Star Trek: Strange New Worlds,2022,"Action,Adventure,Sci-Fi",52,Anson Mount,8.3,61595,6,4,https://artworks.thetvdb.com/banners/v4/series/382389/backgrounds/62764be70a83e.jpg,https://drive.google.com/file/d/1hLbc-4fm1vlyrYIFrYhDgELtb68fgks1/view?usp=drive_link,1hLbc-4fm1vlyrYIFrYhDgELtb68fgks1
tt12343534,377543,series,Jujutsu Kaisen,2020,"Action,Adventure,Animation",24,Adam McArthur,8.5,132669,12,2,https://artworks.thetvdb.com/banners/v4/series/377543/backgrounds/64e8f13e06d3b.jpg,https://drive.google.com/file/d/14PwmNRhOsgSj0dJF1DbsTS_v9YwFxN5P/view?usp=drive_link,14PwmNRhOsgSj0dJF1DbsTS_v9YwFxN5P
tt12411074,377125,series,Paranormal,2020,"Drama,Fantasy,Horror",45,"Rushdi Al Shami,Philip Shahbaz,Ahmed Amin",8.0,74739,12,1,https://artworks.thetvdb.com/banners/series/377125/backgrounds/5f7ef5d78dfe4.jpg,https://drive.google.com/file/d/1IkImhiZQwnOep9DFF0kfW2opqP9mtipp/view?usp=drive_link,1IkImhiZQwnOep9DFF0kfW2opqP9mtipp
tt12412888,135895,movie,Sonic the Hedgehog 2,2022,"Action,Adventure,Comedy",122,"James Marsden,Jim Carrey,Ben Schwartz",6.5,92287,6,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/135895/backgrounds/60512e309bb0b.jpg,https://drive.google.com/file/d/1F9bQk5tYEY_tWqn5xstz35HLeIQaKoj2/view?usp=drive_link,1F9bQk5tYEY_tWqn5xstz35HLeIQaKoj2
tt12451520,377955,series,It's Okay to Not Be Okay,2020,"Comedy,Drama,Romance",80,"Oh Jung-se,Kim Soo-hyun,Kim Joo-hun",8.6,37253,12,1,https://artworks.thetvdb.com/banners/series/377955/backgrounds/5eef222c9de77.jpg,https://drive.google.com/file/d/1qB3Ax55bi91mBpZ8DFIFq7EV88g5vrv7/view?usp=drive_link,1qB3Ax55bi91mBpZ8DFIFq7EV88g5vrv7
tt12530246,318623,movie,Emancipation,2022,"Action,Thriller",132,"Will Smith,Ben Foster,Gilbert Owuor",6.3,28296,16,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/318623/backgrounds/63646cc430d24.jpg,https://drive.google.com/file/d/1OSxsl_NNFhieLDfVBfrMjznt6kP8Od6i/view?usp=drive_link,1OSxsl_NNFhieLDfVBfrMjznt6kP8Od6i
tt12573454,338430,movie,Sharper,2023,"Crime,Drama,Thriller",116,"Justice Smith,John Lithgow,Sebastian Stan",6.7,32714,16,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/338430/backgrounds/636428ed8484c.jpg,https://drive.google.com/file/d/1N4FGoJE6mjquFxdAiEh9ej08yNk8iLne/view?usp=drive_link,1N4FGoJE6mjquFxdAiEh9ej08yNk8iLne
tt12614214,384495,series,The Afterparty,2022,"Comedy,Crime,Mystery",35,"Paul Walter Hauser,John Cho,Sam Richardson",7.3,22534,16,2,https://artworks.thetvdb.com/banners/v4/series/384495/backgrounds/61fc16531223a.jpg,https://drive.google.com/file/d/155dx_QJvHkBgvmobVNUtQFYEf6vy-Gr3/view?usp=drive_link,155dx_QJvHkBgvmobVNUtQFYEf6vy-Gr3
tt12637874,416744,series,Fallout,2024,"Action,Adventure,Drama",60,"Walton Goggins,Aaron Moten",8.4,262802,16,1,https://artworks.thetvdb.com/banners/v4/series/416744/backgrounds/65f89b081cca7.jpg,https://drive.google.com/file/d/1MNMzQ1Zg5qtK9xNNjwAyPCy_yg0E8XjN/view?usp=drive_link,1MNMzQ1Zg5qtK9xNNjwAyPCy_yg0E8XjN
tt12708542,385376,series,Star Wars: The Bad Batch,2021,"Action,Adventure,Animation",30,Dee Bradley Baker,7.8,58301,6,3,https://artworks.thetvdb.com/banners/series/385376/panels/5f0c8dac8210c.jpg,https://drive.google.com/file/d/165DgVcyMqWEttP5dM87SokXz2CNUasdz/view?usp=drive_link,165DgVcyMqWEttP5dM87SokXz2CNUasdz
tt12718300,340145,movie,"Confess, Fletch",2022,"Comedy,Crime,Mystery",98,"Erion Metani,Roy Wood Jr.,Jon Hamm",6.4,24021,16,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/340145/backgrounds/632415d8ccbe3.jpg,https://drive.google.com/file/d/1NRywsespl6HXI4hLKadT-2IU5NMgj5qQ/view?usp=drive_link,1NRywsespl6HXI4hLKadT-2IU5NMgj5qQ
tt12735488,223160,movie,Kalki 2898 AD,2024,"Action,Adventure,Drama",180,"Amitabh Bachchan,Sharik Khan Jr.,Prabhas",7.1,57318,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/223160/backgrounds/66c79d4b226b7.jpg,https://drive.google.com/file/d/1kyO_geN51gI75bM6JxrVQCBLtj7S-iEs/view?usp=drive_link,1kyO_geN51gI75bM6JxrVQCBLtj7S-iEs
tt12749596,138155,movie,Host,2020,"Horror,Mystery",57,"Patrick Ward,Alan Emrys,Teddy Linard",6.5,41883,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/movies/138155/backgrounds/5f2a28cfb64ad.jpg,https://drive.google.com/file/d/1i1gobXfQ_BDUHBcWnAUpM4v6UfF61WhX/view?usp=drive_link,1i1gobXfQ_BDUHBcWnAUpM4v6UfF61WhX
tt12809988,355837,series,Sweet Tooth,2021,"Action,Adventure,Drama",50,"Nonso Anozie,Adeel Akhtar,Christian Convery",7.7,73908,12,3,https://artworks.thetvdb.com/banners/v4/series/355837/backgrounds/60baaf2e583ea.jpg,https://drive.google.com/file/d/1r40IWQlkVQf_1t2lrIqN6ynht-_dEVBO/view?usp=drive_link,1r40IWQlkVQf_1t2lrIqN6ynht-_dEVBO
tt12915716,150405,movie,Adipurush,2023,"Action,Adventure,Drama",179,"Saif Ali Khan,Prabhas,Devdutta Nage",2.7,134365,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/150405/backgrounds/65892c3f9a8f4.jpg,https://drive.google.com/file/d/1tvsfL2Qul_oN0I8bDLzjoJTydUuZusJA/view?usp=drive_link,1tvsfL2Qul_oN0I8bDLzjoJTydUuZusJA
tt13016388,411959,series,3 Body Problem,2024,"Adventure,Drama,Fantasy",60,"Benedict Wong,Jovan Adepo,Liam Cunningham",7.5,144627,UNAVAILABLE,1,https://artworks.thetvdb.com/banners/v4/series/411959/backgrounds/65f5db2f01670.jpg,https://drive.google.com/file/d/1yj2hfyk6JJ3C59kofBGD8pXVsVFOfuKW/view?usp=drive_link,1yj2hfyk6JJ3C59kofBGD8pXVsVFOfuKW
tt13111078,388589,series,Lioness,2023,"Action,Drama,Thriller",42,"Dave Annable,James Jordan,LaMonica Garrett",7.7,46976,16,2,https://artworks.thetvdb.com/banners/v4/series/388589/backgrounds/64bcd9b8346ba.jpg,https://drive.google.com/file/d/1O0xWsBzzY860wAhr7e5hlTCt-hGLYChp/view?usp=drive_link,1O0xWsBzzY860wAhr7e5hlTCt-hGLYChp
tt13138834,393654,series,Time,2021,"Crime,Drama",59,"Stephen Graham,James Nelson-Joyce,Sean Bean",8.2,28432,UNAVAILABLE,2,https://artworks.thetvdb.com/banners/v4/series/393654/backgrounds/60be0381c8d6f_t.jpg,https://drive.google.com/file/d/1vMkca_cqu44kQ4R9e-mbKQrHwO4XkIlR/view?usp=drive_link,1vMkca_cqu44kQ4R9e-mbKQrHwO4XkIlR
tt13146488,391153,series,Peacemaker,2022,"Action,Adventure,Comedy",40,"Freddie Stroma,John Cena",8.3,140805,16,1,https://artworks.thetvdb.com/banners/v4/series/391153/backgrounds/61f7c30b91cf8.jpg,https://drive.google.com/file/d/1rAg7pCICaFdHIzFj58e7Yde3lvCS8JUd/view?usp=drive_link,1rAg7pCICaFdHIzFj58e7Yde3lvCS8JUd
tt13159924,417909,series,Gen V,2023,"Action,Adventure,Comedy",50,"Chance Perdomo,Asa Germann,Derek Luh",7.7,112498,16,1,https://artworks.thetvdb.com/banners/v4/series/417909/backgrounds/64e9ef277cc34.jpg,https://drive.google.com/file/d/1sVkntKqDgojURYU1B2Dc4dmhIawAP0CF/view?usp=drive_link,1sVkntKqDgojURYU1B2Dc4dmhIawAP0CF
tt13207736,389492,series,Monsters,2022,"Crime,Drama",60,"Richard Jenkins,Cooper Koch,Evan Peters",7.8,177511,UNAVAILABLE,3,https://artworks.thetvdb.com/banners/v4/series/389492/backgrounds/645164c57b6a8.jpg,https://drive.google.com/file/d/1LSV2nSDM63Lpm2ry-vHpS_Hlx-OZybQc/view?usp=drive_link,1LSV2nSDM63Lpm2ry-vHpS_Hlx-OZybQc
tt13210838,426845,series,The Gentlemen,2024,"Action,Comedy,Crime",50,"Theo James,Daniel Ings,Vinnie Jones",8.0,141523,UNAVAILABLE,2,https://occ-0-435-768.1.nflxso.net/dnm/api/v6/Qs00mKCpRvrkl3HZAN5KwEL1kpE/AAAABelJM3iHyoBSW5wNFGo1B-K7ZiXwYI5IOvv2pBbv5nuFK7B7GlWMLJQg338TRcyZLnGnoumdBh211LsEg4_iO5Oyyt-mFtZO4j-Wp8yqBlr5iYZiBWG5efhV1hqI4udVRSGM.jpg?r=cb2,https://drive.google.com/file/d/1Jjd4ZAVeyaNW_Yw-tRe84Apu3PjIE5Ac/view?usp=drive_link,1Jjd4ZAVeyaNW_Yw-tRe84Apu3PjIE5Ac
tt13238346,343586,movie,Past Lives,2023,"Drama,Romance",105,"John Magaro,Leem Seung-min,Teo Yoo",7.8,133612,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/343586/backgrounds/64ea28d4be330.jpg,https://drive.google.com/file/d/1FR8gI1VqXt3z_Rf038wXr_hyJP8KfNPU/view?usp=drive_link,1FR8gI1VqXt3z_Rf038wXr_hyJP8KfNPU
