imdb_id,tvdb_id,item_type,title,year,genres,runtime,actors,rating,rating_votecount,pg_rating,season_count,banner_url
tt16026746,412432,series,X-Men '97,2024,"Action,Adventure,Animation",22,"George Buza,Ray Chase,Cal Dodd",8.8,36587,6,1,https://artworks.thetvdb.com/banners/v4/series/412432/backgrounds/64bfad063b3c1.jpg
tt16030542,425260,series,The Recruit,2022,"Action,Adventure,Crime",60,"Noah Centineo,Colton Dunn",7.4,48222,16,2,https://artworks.thetvdb.com/banners/v4/series/425260/backgrounds/639d937ea9ced.jpg
tt1606375,193131,series,Downton Abbey,2010,"Drama,Romance",60,"Hugh Bonneville,Brendan Coyle,Jim Carter",8.7,229086,12,6,https://artworks.thetvdb.com/banners/v4/series/193131/backgrounds/625b06fc621e6.jpg
tt1615147,3414,movie,Margin Call,2011,"Drama,Thriller",107,"Zachary Quinto,Stanley Tucci,Kevin Spacey",7.1,148259,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/movies/3414/backgrounds/5f5b1901b0843.jpg
tt1622979,2099,movie,Final Destination 5,2011,"Horror,Thriller",92,"Nicholas D'Agosto,Arlen Escarpeta,Miles Fisher",5.9,127818,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/2099/backgrounds/668cb467a1ae7.jpg
tt1628033,74608,series,Top Gear,2002,Adventure,60,Ben Collins,8.7,129289,6,33,https://artworks.thetvdb.com/banners/v4/series/74608/backgrounds/65359dd86e7e8.jpg
tt1630029,5483,movie,Avatar: The Way of Water,2022,"Action,Adventure,Fantasy",192,"Cliff Curtis,Stephen Lang,Sam Worthington",7.5,512582,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/5483/backgrounds/6407cc62b27e9.jpg
tt16358384,413215,series,Tulsa King,2022,"Crime,Drama",40,"Chris Caldovino,Sylvester Stallone,Martin Starr",8.0,80807,16,2,https://artworks.thetvdb.com/banners/v4/series/413215/backgrounds/636ad98e40f10.jpg
tt1638002,1487,movie,"Love, Rosie",2014,"Comedy,Romance",102,"Jamie Beamish,Christian Cooke,Sam Claflin",7.1,158769,16,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/1487/backgrounds/650f28147a0c2.jpg
tt1641384,192061,series,Young Justice,2010,"Action,Adventure,Animation",23,Nolan North,8.6,46643,6,4,https://artworks.thetvdb.com/banners/v4/series/192061/backgrounds/616b8614030c2.jpg
tt1645170,1806,movie,The Dictator,2012,Comedy,83,"Sacha Baron Cohen,John C. Reilly",6.5,343020,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/movies/1806/backgrounds/5ee20623711db.jpg
tt1648190,595,movie,The Dark Tower,2017,"Action,Adventure,Fantasy",95,"Idris Elba,Tom Taylor,Matthew McConaughey",5.6,147872,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/595/backgrounds/667f0e85e0f8f.jpg
tt1660648,352452,movie,Ricky Stanicky,2024,Comedy,113,"John Cena,Zac Efron,Andrew Santino",6.2,51147,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/352452/backgrounds/65f6332e3e60a.jpg
tt1661199,246,movie,Cinderella,2015,"Adventure,Drama",105,"Stellan Skarsgård,Nonso Anozie,Richard Madden",6.9,193500,6,MOVIE,https://artworks.thetvdb.com/banners/movies/246/backgrounds/5f68c53d2d14f.jpg
tt1684562,87844,movie,The Fall Guy,2024,"Action,Comedy,Drama",126,"Winston Duke,Aaron Taylor-Johnson,Ryan Gosling",6.9,166385,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/87844/backgrounds/6626a43c7ab3d.jpg
tt1686821,2932,movie,Vampire Academy,2014,"Action,Comedy,Drama",104,"Dominic Sherwood,Gabriel Byrne,Danila Kozlovskiy",5.4,57308,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/2932/backgrounds/6207ec406125e.jpg
tt1693592,248393,series,Vera,2011,"Crime,Drama,Mystery",90,"Riley Jones,Jon Morrison",8.2,21063,6,14,https://artworks.thetvdb.com/banners/v4/series/248393/backgrounds/65fb2623f222c.jpg
tt1700841,1300,movie,Sausage Party,2016,"Adventure,Animation,Comedy",89,"Jonah Hill,Seth Rogen",6.1,214541,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/1300/backgrounds/65f77fdcd1802.jpg
tt1707386,1562,movie,Les Misérables,2012,"Drama,Romance",158,"Hugh Jackman,Sacha Baron Cohen,Russell Crowe",7.5,349701,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/1562/backgrounds/60a6ef0df3172.jpg
tt1727824,2,movie,Bohemian Rhapsody,2018,Drama,134,"Gwilym Lee,Rami Malek,Ben Hardy",7.9,606344,12,MOVIE,https://artworks.thetvdb.com/banners/movies/2/backgrounds/22394912.jpg
tt1740299,295829,series,The Man in the High Castle,2015,"Drama,Sci-Fi,Thriller",60,"Luke Kleintank,Rufus Sewell,Rupert Evans",7.9,113547,6,4,https://artworks.thetvdb.com/banners/v4/series/295829/backgrounds/6753abcb8b573.jpg
tt17491088,415239,series,The Diplomat,2023,"Comedy,Drama,Thriller",50,"Rory Kinnear,David Gyasi,Rufus Sewell",8.0,62017,16,3,https://artworks.thetvdb.com/banners/v4/series/415239/backgrounds/64411b27bb8e4.jpg
tt1751105,212171,series,My Little Pony: Friendship Is Magic,2010,"Adventure,Animation,Comedy",22,Peter New,7.7,23428,6,9,https://artworks.thetvdb.com/banners/v4/series/212171/backgrounds/618aef887ddd2.jpg
tt1751634,366211,series,The Sandman,2022,"Drama,Fantasy,Horror",45,Tom Sturridge,7.7,178396,16,1,https://artworks.thetvdb.com/banners/v4/series/366211/backgrounds/62e025e502ae7.jpg
tt17526714,355643,movie,The Substance,2024,"Drama,Horror",141,"Dennis Quaid,Gore Abrams,Edward Hamilton-Clark",7.7,48420,16,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/355643/backgrounds/670f0cae0336a.jpg
tt17543592,419879,series,Will Trent,2023,"Crime,Drama",44,"Jake McLaughlin,Todd Allen Durkin,Ramón Rodríguez",7.7,20059,12,3,https://artworks.thetvdb.com/banners/v4/series/419879/backgrounds/65a3ed89b4963.jpg
tt1766094,2925,movie,So Undercover,2012,"Action,Comedy,Crime",94,"Josh Bowman,Jeremy Piven,Mike O'Malley",5.0,21426,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/2925/backgrounds/6511dc61dc522.jpg
tt17663992,336103,movie,Scream VI,2023,"Horror,Mystery,Thriller",122,"Skeet Ulrich,Roger Jackson,Mason Gooding",6.5,127386,16,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/336103/backgrounds/640cb1d45794e.jpg
tt1780441,213221,series,Portlandia,2011,Comedy,22,Fred Armisen,7.8,23479,12,8,https://artworks.thetvdb.com/banners/v4/series/213221/backgrounds/61e52b01e10b9.jpg
tt1790864,140,movie,The Maze Runner,2014,"Action,Mystery,Sci-Fi",113,"Thomas Brodie-Sangster,Will Poulter,Dylan O'Brien",6.8,522535,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/140/backgrounds/66ce33229906f.jpg
tt1800741,3219,movie,Step Up Revolution,2012,"Drama,Romance",99,"Misha Gabriel Hamilton,Michael 'Xeno' Langebeck,Ryan Guzman",6.4,58621,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/3219/backgrounds/6584bee3a82f6.jpg
tt1821658,2601,movie,The Nut Job,2014,"Adventure,Animation,Comedy",85,"Will Arnett,Liam Neeson,Brendan Fraser",5.7,30648,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/2601/backgrounds/64023f00d9263.jpg
tt1825683,48,movie,Black Panther,2018,"Action,Adventure,Sci-Fi",134,"Chadwick Boseman,Michael B. Jordan",7.3,852828,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/48/backgrounds/6540254bd9006.jpg
tt1826590,5860,movie,About Last Night,2014,"Comedy,Romance",100,"Kevin Hart,Michael Ealy,Christopher McDonald",6.0,25369,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/5860/backgrounds/638f46f289d60.jpg
tt18335752,416491,series,1923,2022,Drama,60,"Harrison Ford,Darren Mann,Brandon Sklenar",8.3,58311,16,2,https://artworks.thetvdb.com/banners/v4/series/416491/backgrounds/63965fcbc0ca4.jpg
tt1837492,323168,series,13 Reasons Why,2017,"Drama,Mystery,Thriller",60,"Christian Navarro,Dylan Minnette,Brandon Flynn",7.5,321527,16,4,https://artworks.thetvdb.com/banners/series/323168/backgrounds/5ec6cb5152ae5.jpg
tt1844624,250487,series,American Horror Story,2011,"Drama,Horror,Sci-Fi",60,Evan Peters,8.0,349533,16,12,https://artworks.thetvdb.com/banners/v4/series/250487/backgrounds/64b45bd7ddd66.jpg
tt18546730,417549,series,The Walking Dead: Dead City,2023,"Adventure,Drama,Horror",46,"Gaius Charles,Jeffrey Dean Morgan,Zeljko Ivanek",7.1,24747,16,2,https://artworks.thetvdb.com/banners/v4/series/417549/backgrounds/6453f48c7ac98.jpg
tt1865718,259972,series,Gravity Falls,2012,"Adventure,Animation,Comedy",23,Jason Ritter,8.9,144547,6,2,https://artworks.thetvdb.com/banners/series/259972/backgrounds/5f44c885d0bbc.jpg
tt1869454,359569,series,Good Omens,2019,"Comedy,Drama,Fantasy",55,"David Tennant,Michael Sheen,Jon Hamm",8.0,115636,16,2,https://artworks.thetvdb.com/banners/v4/series/359569/backgrounds/64a87faf4481f.jpg
tt1870479,256227,series,The Newsroom,2012,Drama,60,"Jeff Daniels,John Gallagher Jr.,Thomas Sadoski",8.6,126911,12,3,https://artworks.thetvdb.com/banners/v4/series/256227/backgrounds/64c1faf448cb1.jpg
tt1879016,168958,movie,Operation Mincemeat,2021,Drama,128,"Matthew Macfadyen,Rufus Wright,Colin Firth",6.6,37739,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/168958/backgrounds/62fc406d2aa37.jpg
tt1888075,252800,series,Death in Paradise,2011,"Comedy,Crime,Drama",60,"Danny John-Jules,Tobi Bakare,Don Warrington",7.8,29103,12,14,https://artworks.thetvdb.com/banners/v4/series/252800/backgrounds/63bc1deb9832f.jpg
tt1898069,253573,series,American Gods,2017,"Drama,Fantasy,Mystery",60,"Bruce Langley,Ian McShane,Ricky Whittle",7.6,94159,16,3,https://artworks.thetvdb.com/banners/series/253573/backgrounds/61997222.jpg
tt1924435,901,movie,Let's Be Cops,2014,"Action,Comedy,Crime",104,"Rob Riggle,Jake Johnson,Damon Wayans Jr.",6.4,141034,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/901/backgrounds/631aad87f33fb.jpg
tt19500164,111150,movie,Nimona,2023,"Action,Adventure,Animation",101,"Beck Bennett,Eugene Lee Yang,Riz Ahmed",7.5,52891,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/111150/backgrounds/6467611d166a2.jpg
tt1954347,258171,series,Continuum,2012,"Action,Sci-Fi,Thriller",45,"Erik Knudsen,Stephen Lobo,Victor Webster",7.6,64420,12,4,https://artworks.thetvdb.com/banners/v4/series/258171/backgrounds/64ebdd22d9506.jpg
tt1958961,254854,series,Lilyhammer,2012,"Comedy,Crime,Drama",45,"Trond Fausa,Steven Van Zandt",7.9,32841,16,3,https://artworks.thetvdb.com/banners/v4/series/254854/backgrounds/64c1abe622887.jpg
tt19623240,337368,movie,Winnie-the-Pooh: Blood and Honey,2023,Horror,84,"Nikolai Leon,Craig David Dowsett",2.9,31330,16,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/337368/backgrounds/63fac635b2480.jpg
tt1983079,255192,series,Call the Midwife,2012,Drama,60,"Stephen McGann,Cliff Parisi",8.6,32399,6,14,https://artworks.thetvdb.com/banners/v4/series/255192/backgrounds/61c37d123d9d2.jpg
tt1984119,322466,series,Feud,2017,Drama,60,Alfred Molina,8.3,27587,16,2,https://artworks.thetvdb.com/banners/v4/series/322466/backgrounds/65a3d8e242fb5.jpg
tt1999890,303,movie,Hell Fest,2018,"Horror,Mystery,Thriller",89,"Stephen Conroy,Christian James,Matt Mercurio",5.5,20139,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/303/backgrounds/65e7fbc965a76.jpg
tt2024544,802,movie,12 Years a Slave,2013,Drama,134,"Chiwetel Ejiofor,Michael Kenneth Williams,Michael Fassbender",8.1,751017,16,MOVIE,https://artworks.thetvdb.com/banners/movies/802/backgrounds/61998183.jpg
tt2049116,281342,series,Gomorrah,2014,"Crime,Drama,Thriller",45,"Marco D'Amore,Salvatore Esposito,Alessandro Palladino",8.6,45503,16,5,https://artworks.thetvdb.com/banners/v4/series/281342/backgrounds/61ce39ceb1084.jpg
tt2066051,5488,movie,Rocketman,2019,Drama,121,"Jamie Bell,Richard Madden,Taron Egerton",7.3,199278,16,MOVIE,https://artworks.thetvdb.com/banners/movies/5488/panels/2195385.jpg
tt2077823,363026,series,Perry Mason,2020,"Crime,Drama",60,"Chris Chalk,Shea Whigham,Matthew Rhys",7.6,29360,16,2,https://artworks.thetvdb.com/banners/v4/series/363026/backgrounds/640ceaf3ad0e0.jpg
tt2085059,253463,series,Black Mirror,2011,"Crime,Drama,Mystery",60,"Daniel Lapaine,Aaron Paul",8.7,657557,16,6,https://artworks.thetvdb.com/banners/v4/series/253463/backgrounds/662696194bc41.jpg
tt20869502,419950,series,Extraordinary Attorney Woo,2022,Drama,75,"Kang Tae-oh,Kang Ki-young,Jeon Bae-soo",8.6,29256,12,1,https://artworks.thetvdb.com/banners/v4/series/419950/backgrounds/62c33cdbb75c2.jpg
tt2091256,1315,movie,Captain Underpants: The First Epic Movie,2017,"Action,Adventure,Animation",89,"Kevin Hart,Ed Helms,Thomas Middleditch",6.2,33259,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/1315/backgrounds/64419a29cc299.jpg
tt2118624,7136,movie,The Final Girls,2015,"Comedy,Fantasy,Horror",91,"Alexander Ludwig,Adam Devine,Thomas Middleditch",6.5,53022,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/7136/backgrounds/651deb8335bb4.jpg
tt21308888,347579,movie,Paradise,2023,"Action,Sci-Fi,Thriller",117,"Tom Böttcher,Numan Acar,Kostja Ullmann",6.3,22021,16,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/347579/backgrounds/64c6e712ccf73.jpg
tt21383812,353214,movie,Crew,2024,"Comedy,Drama",118,"Saswata Chatterjee,Diljit Dosanjh,Kapil Sharma",5.9,35899,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/353214/backgrounds/65ea8c5d4b8a0.jpg
tt2188671,262414,series,Bates Motel,2013,"Drama,Horror,Mystery",45,"Nestor Carbonell,Freddie Highmore,Max Thieriot",8.1,119250,12,5,https://artworks.thetvdb.com/banners/v4/series/262414/backgrounds/642fff73e58c4.jpg
tt2191671,255316,series,Elementary,2012,"Crime,Drama,Mystery",60,"Jonny Lee Miller,Jon Michael Hill,Aidan Quinn",7.9,120783,12,7,https://artworks.thetvdb.com/banners/v4/series/255316/backgrounds/639cda289e4e1.jpg
tt2193021,257655,series,Arrow,2012,"Action,Adventure,Crime",42,Stephen Amell,7.5,449475,12,8,https://artworks.thetvdb.com/banners/series/257655/backgrounds/62079864.jpg
tt2205697,3128,movie,Stuck in Love.,2012,"Comedy,Drama,Romance",97,"Logan Lerman,Nat Wolff,Greg Kinnear",7.2,92857,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/3128/backgrounds/650f23d2a9f1c.jpg
tt22074164,432093,series,Jury Duty,2023,Comedy,29,"James Marsden,Alan Barinholtz,David Brown",8.2,48336,16,1,https://artworks.thetvdb.com/banners/v4/series/432093/backgrounds/64cd3e1b482a4.jpg
tt22248376,424536,series,Frieren: Beyond Journey's End,2023,"Adventure,Animation,Drama",25,"Jason Douglas,Hiroki Tôchi,Nobuhiko Okamoto",8.9,24655,12,2,https://artworks.thetvdb.com/banners/v4/series/424536/backgrounds/64e6c54bb62c9.jpg
tt2235759,369301,series,The Great,2020,"Comedy,Drama",52,"Gwilym Lee,Douglas Hodge,Adam Godley",8.1,56559,16,3,https://artworks.thetvdb.com/banners/v4/series/369301/backgrounds/617d607d32a5e.jpg
tt2249007,259866,series,Ray Donovan,2013,"Crime,Drama",60,"Eddie Marsan,Liev Schreiber,Dash Mihok",8.3,94928,16,7,https://artworks.thetvdb.com/banners/v4/series/259866/backgrounds/61e83033df4fe.jpg
tt2249364,266398,series,Broadchurch,2013,"Crime,Drama,Mystery",48,"David Tennant,Andrew Buchan,Arthur Darvill",8.4,130598,16,3,https://artworks.thetvdb.com/banners/v4/series/266398/backgrounds/6484eb0d25cb3.jpg
tt2250192,259640,series,Sword Art Online,2012,"Action,Adventure,Animation",24,"Yoshitsugu Matsuoka,Bryce Papenbrook",7.5,54667,12,4,https://artworks.thetvdb.com/banners/series/259640/backgrounds/62096366.jpg
tt2261227,332331,series,Altered Carbon,2018,"Action,Adventure,Drama",60,"Will Yun Lee,Chris Conner",7.9,192190,16,2,https://artworks.thetvdb.com/banners/series/332331/backgrounds/62068925.jpg
tt2261391,258541,series,Chicago Fire,2012,"Action,Drama",43,"Christian Stolte,Taylor Kinney,Joe Minoso",8.0,66640,12,13,https://artworks.thetvdb.com/banners/series/258541/backgrounds/5f7f37e7758e1.jpg
tt2262227,3569,movie,The Book of Life,2014,"Adventure,Animation,Comedy",95,"Diego Luna,Channing Tatum,Ron Perlman",7.2,79371,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/3569/backgrounds/61501bc8500ce.jpg
tt2262532,267907,series,The Fosters,2013,"Drama,Romance",60,"Hayden Byerly,David Lambert",7.9,31270,12,5,https://artworks.thetvdb.com/banners/v4/series/267907/backgrounds/606c6949bd953.jpg
tt2267998,130,movie,Gone Girl,2014,"Drama,Mystery,Thriller",149,"Tyler Perry,Neil Patrick Harris,Ben Affleck",8.1,1090461,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/movies/130/panels/1872357.jpg
tt22687790,340798,movie,A Haunting in Venice,2023,"Crime,Drama,Horror",103,"Dylan Corbett-Bader,Kenneth Branagh,Jamie Dornan",6.5,121728,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/340798/backgrounds/64aa11b7f3337.jpg
tt2278871,6508,movie,Blue Is the Warmest Colour,2013,"Drama,Romance",180,"Aurélien Recoing,Salim Kechiouche,Benjamin Siksou",7.7,165646,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/6508/backgrounds/6640c15dde4fa.jpg
tt2296682,263724,series,Dracula,2013,"Drama,Horror,Romance",43,Jonathan Rhys Meyers,7.3,30397,16,1,https://artworks.thetvdb.com/banners/v4/series/263724/backgrounds/658789f264d4f.jpg
tt2303687,260092,series,Line of Duty,2012,"Crime,Drama,Mystery",60,"Adrian Dunbar,Martin Compston",8.7,72503,16,7,https://artworks.thetvdb.com/banners/v4/series/260092/backgrounds/606a3abc35cf2.jpg
tt2306299,260449,series,Vikings,2013,"Action,Adventure,Drama",45,"Gustaf Skarsgård,Alexander Ludwig",8.5,599606,16,6,https://artworks.thetvdb.com/banners/v4/series/260449/backgrounds/634a165e10f77.jpg
tt23137904,348023,movie,Rebel Moon - Part Two: The Scargiver,2024,"Action,Adventure,Drama",122,"Michiel Huisman,Djimon Hounsou,Ed Skrein",5.3,54464,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/348023/backgrounds/6552d6debddcb.jpg
tt23289160,348155,movie,Godzilla Minus One,2023,"Action,Adventure,Drama",124,"Yuki Yamada,Munetaka Aoki,Ryunosuke Kamiki",7.7,152537,12,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/348155/backgrounds/6541cd0716145.jpg
tt2356777,270633,series,True Detective,2014,"Crime,Drama,Mystery",60,"Colin Farrell,Taylor Kitsch,Vince Vaughn",8.9,673479,16,5,https://artworks.thetvdb.com/banners/v4/series/270633/backgrounds/65a3d6b45f179.jpg
tt2357547,284190,series,Jessica Jones,2015,"Action,Crime,Drama",56,"John Ventimiglia,Eka Darville",7.9,229666,16,3,https://artworks.thetvdb.com/banners/v4/series/284190/backgrounds/651c62f41da07.jpg
tt2359704,262954,series,JoJo's Bizarre Adventure,2012,"Action,Adventure,Animation",24,David Vincent,8.5,37865,16,6,https://artworks.thetvdb.com/banners/v4/series/262954/backgrounds/61a5d27bd7ce4.jpg
tt2364582,263365,series,Agents of S.H.I.E.L.D.,2013,"Action,Adventure,Drama",45,"Clark Gregg,Brett Dalton",7.5,227970,12,7,https://artworks.thetvdb.com/banners/series/263365/backgrounds/5f5532f480cf1.jpg
tt2372678,18963,movie,2 States,2014,"Comedy,Drama,Romance",149,"Shivkumar Subramaniam,Arjun Kapoor,Ronit Roy",6.9,27347,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/movies/18963/backgrounds/603b46bc687ef.jpg
tt2375692,262407,series,Black Sails,2014,"Action,Adventure,Drama",60,"Zach McGowan,Toby Stephens,Luke Arnold",8.2,118063,16,4,https://artworks.thetvdb.com/banners/v4/series/262407/backgrounds/6624682404cc2.jpg
tt2379308,262090,series,Psycho-Pass,2012,"Action,Animation,Crime",25,"Kenji Nojima,Takahiro Sakurai",8.1,23204,12,7,https://artworks.thetvdb.com/banners/v4/series/262090/backgrounds/60b61dc197052.jpg
tt2379713,296,movie,Spectre,2015,"Action,Adventure,Thriller",148,"Christoph Waltz,Daniel Craig,Ralph Fiennes",6.8,472437,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/296/backgrounds/670af3045c0c6.jpg
tt23849204,350396,movie,12th Fail,2023,Drama,147,"Vikrant Massey,Anant Joshi,Anshuman Pushkar",8.8,131231,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/350396/backgrounds/6545bad157243.jpg
tt2387499,3535,movie,Keeping Up with the Joneses,2016,"Action,Comedy",105,"Zach Galifianakis,Patton Oswalt,Jon Hamm",5.9,69314,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/3535/backgrounds/630443a41fa66.jpg
tt2396135,261109,series,Shetland,2013,"Crime,Drama,Mystery",60,"Steven Robertson,Lewis Howden",8.3,27133,UNAVAILABLE,9,https://artworks.thetvdb.com/banners/v4/series/261109/backgrounds/672752359e310.jpg
tt2402207,269533,series,The Last Ship,2014,"Action,Drama,Sci-Fi",60,Eric Dane,7.4,65014,12,5,https://artworks.thetvdb.com/banners/v4/series/269533/backgrounds/60466aab1956b.jpg
tt2403776,369844,series,Shadow and Bone,2021,"Action,Adventure,Drama",60,"Archie Renaux,Ben Barnes,Freddy Carter",7.5,117814,12,2,https://artworks.thetvdb.com/banners/v4/series/369844/backgrounds/604e4c446c3b5.jpg
tt2431438,268156,series,Sense8,2015,"Drama,Mystery,Sci-Fi",60,"Max Riemelt,Brian J. Smith,Miguel Ángel Silvestre",8.2,165209,16,2,https://artworks.thetvdb.com/banners/series/268156/panels/5ee137bae6481.jpg
tt2433738,264234,series,Wentworth,2013,"Crime,Drama,Thriller",45,"Robbie Magasiva,Bernard Curry",8.6,25266,16,9,https://artworks.thetvdb.com/banners/v4/series/264234/backgrounds/66a54f4932b46.jpg
tt2442560,270915,series,Peaky Blinders,2013,"Crime,Drama",60,"Cillian Murphy,Ned Dennehy,Paul Anderson",8.8,676664,16,6,https://artworks.thetvdb.com/banners/v4/series/270915/backgrounds/66b80e0cc73dc.jpg
tt24485052,346708,movie,Sirf Ek Bandaa Kaafi Hai,2023,"Crime,Drama,Thriller",132,"Manoj Bajpayee,Nikhil Pandey,Surya Mohan Kulshreshtha",8.0,29729,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/346708/backgrounds/64797fce828b2.jpg
tt2452244,11,movie,Isn't It Romantic,2019,"Comedy,Fantasy",89,"Brandon Scott Jones,Liam Hemsworth,Adam Devine",5.9,74540,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/movies/11/panels/2195421.jpg
tt2452254,8543,movie,Clouds of Sils Maria,2014,Drama,124,"Johnny Flynn,Lars Eidinger,Hanns Zischler",6.8,31569,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/8543/backgrounds/65e01c330c57b.jpg
tt2467372,269586,series,Brooklyn Nine-Nine,2013,"Comedy,Crime",22,"Andy Samberg,Terry Crews,Joe Lo Truglio",8.4,378431,12,8,https://artworks.thetvdb.com/banners/series/269586/panels/62063341.jpg
tt2527336,99,movie,Star Wars: Episode VIII - The Last Jedi,2017,"Action,Adventure,Fantasy",152,"John Boyega,Mark Hamill",6.9,682716,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/movies/99/backgrounds/603aaa715919c.jpg
tt2527338,12879,movie,Star Wars: Episode IX - The Rise of Skywalker,2019,"Action,Adventure,Fantasy",141,"Adam Driver,John Boyega,Oscar Isaac",6.4,504513,12,MOVIE,https://artworks.thetvdb.com/banners/movies/12879/backgrounds/603aaad048378.jpg
tt26047818,350029,movie,Anyone But You,2023,"Comedy,Romance",103,"Josh Bonello,Gata,Glen Powell",6.1,124548,16,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/350029/backgrounds/656ddcae65c90.jpg
tt2654620,276564,series,The Strain,2014,"Drama,Fantasy,Horror",43,"Kevin Durand,David Bradley,Corey Stoll",7.3,88576,16,4,https://artworks.thetvdb.com/banners/series/276564/backgrounds/5f3d0466f3dfc.jpg
tt2660806,266967,series,Mom,2013,"Comedy,Drama,Romance",30,"Blake Garrett Rosenthal,Matt Jones,William Fichtner",7.4,40350,12,8,https://artworks.thetvdb.com/banners/series/266967/backgrounds/600ef5dfeaf79.jpg
tt2661044,268592,series,The 100,2014,"Action,Drama,Sci-Fi",43,"Richard Harmon,Isaiah Washington,Bob Morley",7.5,283382,12,7,https://artworks.thetvdb.com/banners/series/268592/backgrounds/5ea449d8bd0a0.jpg
tt26659814,358001,movie,Auron Mein Kahan Dum Tha,2024,"Action,Crime,Drama",150,"Jimmy Shergill,Ajay Devgn,Shantanu Maheshwari",7.3,38752,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/358001/backgrounds/66859c76456fc.jpg
tt26693803,419620,series,King the Land,2023,"Comedy,Drama,Romance",60,"Lee Jun-ho,Ahn Se-ha",5.3,135399,UNAVAILABLE,1,https://artworks.thetvdb.com/banners/v4/series/419620/backgrounds/64845749c8d3b.jpg
tt2674806,276840,series,Inside No. 9,2014,"Comedy,Crime,Drama",30,Reece Shearsmith,8.5,21348,16,9,https://artworks.thetvdb.com/banners/v4/series/276840/backgrounds/6645d677dc58e.jpg
tt26933824,450093,series,Nobody Wants This,2024,Comedy,30,"Adam Brody,Paul Ben-Victor,Timothy Simons",8.1,25617,UNAVAILABLE,1,https://artworks.thetvdb.com/banners/v4/series/450093/backgrounds/66f85cedea88d.jpg
tt27028399,353710,movie,Murder Mubarak,2024,"Comedy,Mystery,Romance",140,"Sanjay Kapoor,Vijay Varma,Pankaj Tripathi",5.9,50592,UNAVAILABLE,MOVIE,https://artworks.thetvdb.com/banners/v4/movie/353710/backgrounds/65e23a942d21c.jpg
tt2712740,269653,series,The Goldbergs,2013,Comedy,22,"Troy Gentile,Sean Giambrone,Jeff Garlin",8.0,41733,6,10,https://artworks.thetvdb.com/banners/v4/series/269653/backgrounds/6364639e5545c.jpg
